movie_id,imdb_id,tmdb_id,rating,average_rating,title
55245,0452625,10030,3.5,2.78075,Good Luck Chuck (2007)
55247,0758758,5915,4.0,3.85764,Into the Wild (2007)
55269,0838221,4538,3.0,3.72359,The Darjeeling Limited (2007)
55721,0861739,7347,4.5,3.98793,Elite Squad (2007)
55768,0389790,5559,3.0,2.75152,Bee Movie (2007)
55820,0477348,6977,3.5,4.04898,No Country for Old Men (2007)
55830,0799934,4953,4.5,3.17445,Be Kind Rewind (2008)
55995,0442933,2310,4.5,2.85928,Beowulf (2007)
56145,0884328,5876,3.5,3.53316,The Mist (2007)
56171,0385752,2268,3.5,3.06815,The Golden Compass (2007)
56174,0480249,6479,4.0,3.5157,I Am Legend (2007)
56367,0467406,7326,4.5,3.71459,Juno (2007)
56587,0825232,7350,4.0,3.582,The Bucket List (2007)
56757,0408236,13885,3.0,3.45528,Sweeney Todd: The Demon Barber of Fleet Street (2007)
56775,0465234,6637,3.0,3.24396,National Treasure: Book of Secrets (2007)
56801,0758730,440,3.0,2.42813,Aliens vs Predator: Requiem (2007)
56869,0489458,40860,2.5,3.74638,Drained (2006)
57044,0439547,49367,3.5,3.3,Two Sons of Francisco (2005)
57368,1060277,7191,3.0,3.32631,Cloverfield (2008)
57504,0808506,14069,3.5,3.92191,The Girl Who Leapt Through Time (2006)
57522,0486578,14423,3.0,2.46104,First Sunday (2008)
57528,0462499,7555,3.5,3.29315,Rambo (2008)
57532,1073498,7278,2.5,1.62017,Meet the Spartans (2008)
57640,0411477,11253,3.5,3.34192,Hellboy II: The Golden Army (2008)
57669,0780536,8321,3.5,3.90604,In Bruges (2008)
57776,0318590,59474,3.0,3.11111,Cazuza: Time Doesn't Stop (2004)
58293,0443649,7840,4.0,2.52538,"10,000 BC (2008)"
58297,0483607,13460,3.5,2.93724,Doomsday (2008)
58299,0451079,12222,2.5,3.25847,Horton Hears a Who! (2008)
58332,0848557,13025,3.0,2.85252,Diary of the Dead (2008)
58559,0468569,155,4.5,4.18555,The Dark Knight (2008)
59022,0481536,13335,2.5,3.13368,Harold & Kumar Escape from Guantanamo Bay (2008)
59315,0371746,1726,4.0,3.82675,Iron Man (2008)
59369,0936501,8681,4.0,3.73177,Taken (2008)
59392,0942903,13001,3.5,3.68256,Stargate: The Ark of Truth (2008)
59421,1033643,9029,3.0,3.02276,What Happens in Vegas (2008)
59501,0499448,2454,3.5,3.18888,The Chronicles of Narnia: Prince Caspian (2008)
59615,0367882,217,4.0,2.87707,Indiana Jones and the Kingdom of the Crystal Skull (2008)
59725,1000774,4564,2.5,2.77166,Sex and the City (2008)
59784,0441773,9502,4.0,3.61765,Kung Fu Panda (2008)
59900,0960144,10661,2.5,2.56638,You Don't Mess with the Zohan (2008)
60069,0910970,10681,5.0,4.01109,WALL·E (2008)
60072,0493464,8909,3.5,3.22693,Wanted (2008)
60074,0448157,8960,3.0,3.12986,Hancock (2008)
60126,0425061,11665,3.0,3.15925,Get Smart (2008)
60471,0479528,13022,3.5,3.14228,Rogue (2007)
60514,0373051,88751,3.0,2.83734,Journey to the Center of the Earth (2008)
60684,0409459,13183,3.0,3.69104,Watchmen (2009)
60950,0497465,5038,3.0,3.59863,Vicky Cristina Barcelona (2008)
61132,0942385,7446,3.0,3.41424,Tropic Thunder (2008)
61160,1185834,12180,4.5,3.03932,Star Wars: The Clone Wars (2008)
61240,1139797,13310,4.0,3.94279,Let the Right One In (2008)
61323,0887883,4944,3.5,3.56107,Burn After Reading (2008)
61350,0364970,9381,3.5,2.87439,Babylon A.D. (2008)
61465,0814022,13184,3.0,2.61992,Bangkok Dangerous (2008)
61994,0351459,37050,4.0,3.55556,Os Normais: O Filme (2003)
62376,0970411,13600,4.0,3.3921,City of Ember (2008)
62662,0090182,76406,4.0,3.5625,Tokyo-Ga (1985)
62799,0469903,14325,3.5,3.49636,The Express (2008)
62999,0479952,10527,3.0,3.18392,Madagascar: Escape 2 Africa (2008)
63033,0861689,8338,3.5,3.28378,Blindness (2008)
63072,0898367,20766,4.0,3.61222,The Road (2009)
63853,0455824,6972,3.0,3.14628,Australia (2008)
63859,0397892,13053,2.5,3.26882,Bolt (2008)
63992,1099212,8966,2.5,2.38127,Twilight (2008)
64497,0970416,10200,3.5,2.79261,The Day the Earth Stood Still (2008)
64614,1205489,13223,4.5,3.8974,Gran Torino (2008)
64957,0421715,4922,4.0,3.59624,The Curious Case of Benjamin Button (2008)
64969,1068680,10201,4.0,3.3729,Yes Man (2008)
64993,0983213,38142,4.0,3.79399,5 Centimeters per Second (2007)
65230,0822832,14306,3.5,3.25311,Marley & Me (2008)
65261,0876563,12429,3.5,3.84356,Ponyo (2008)
65514,1220719,14756,4.5,3.94022,Ip Man (2008)
65682,0834001,12437,3.5,3.32701,Underworld: Rise of the Lycans (2009)
65802,1114740,14560,2.0,2.35385,Paul Blart: Mall Cop (2009)
65927,1020055,14549,3.0,2.56122,Night Train (2009)
66097,0327597,14836,2.5,3.74028,Coraline (2009)
66203,1001508,10184,3.5,3.24568,He's Just Not That Into You (2009)
66371,1069238,16804,4.5,4.00183,Departures (2008)
66798,0838232,15159,3.0,2.84575,The Pink Panther 2 (2009)
67408,0892782,15512,2.5,3.07516,Monsters vs Aliens (2009)
67695,1197628,16991,2.0,2.7907,Observe and Report (2009)
67734,1091722,16614,4.0,3.43352,Adventureland (2009)
67923,1013752,13804,2.5,3.19132,Fast & Furious (2009)
68153,0087481,8833,4.0,3.56349,Double Trouble (1984)
68157,0361748,16869,4.5,4.03391,Inglourious Basterds (2009)
68205,1121931,15092,4.0,3.0839,Crank: High Voltage (2009)
68237,1182345,17431,3.5,4.01137,Moon (2009)
68319,0458525,2080,3.0,3.14423,X-Men Origins: Wolverine (2009)
68358,0796366,13475,3.5,3.81035,Star Trek (2009)
68554,0808151,13448,3.5,3.25798,Angels & Demons (2009)
68791,0438488,534,3.5,3.07038,Terminator Salvation (2009)
68793,1078912,18360,3.0,2.97545,Night at the Museum: Battle of the Smithsonian (2009)
68952,1127180,16871,2.0,3.17876,Drag Me to Hell (2009)
68954,1049413,14160,5.0,3.96183,Up (2009)
69122,1119646,18785,4.0,3.60285,The Hangover (2009)
69213,0101583,37024,4.0,3.37931,Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules! (1991)
69336,1278336,29314,4.0,3.2,In Therapy (2009)
69381,0102045,31544,3.0,2.93182,The Hitman (1991)
69406,1041829,18240,4.5,3.48876,The Proposal (2009)
69436,1045778,17610,3.5,2.40282,Year One (2009)
69640,1152836,11322,3.5,3.2842,Public Enemies (2009)
69644,1080016,8355,3.5,3.27431,Ice Age: Dawn of the Dinosaurs (2009)
69748,0104604,37021,4.0,3.36538,Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides! (1992)
69844,0417741,767,3.0,3.82645,Harry Potter and the Half-Blood Prince (2009)
70282,0775552,20856,2.0,2.49495,Aliens in the Attic (2009)
70286,1136608,17654,4.5,3.80639,District 9 (2009)
70336,1046173,14869,3.0,2.74899,G.I. Joe: The Rise of Cobra (2009)
71135,1188729,19898,4.0,3.46121,Pandorum (2009)
71156,1234548,10313,3.5,3.20092,The Men Who Stare at Goats (2009)
71264,0844471,22794,3.0,3.33419,Cloudy with a Chance of Meatballs (2009)
71379,1179904,23827,2.5,3.0035,Paranormal Activity (2007)
71535,1156398,19908,4.5,3.74095,Zombieland (2009)
71573,0365929,22787,2.5,2.64766,Whiteout (2009)
71668,1078940,19899,2.5,2.7473,Couples Retreat (2009)
72011,1193138,22947,4.0,3.67928,Up in the Air (2009)
72165,0450405,24418,3.5,2.94289,Cirque du Freak: The Vampire's Assistant (2009)
72167,1300851,22821,3.5,3.19552,The Boondock Saints II: All Saints Day (2009)
72258,0114697,36278,2.5,2.125,Top Dog (1995)
72378,1190080,14161,3.5,2.74687,2012 (2009)
72407,1259571,18239,2.0,2.32742,The Twilight Saga: New Moon (2009)
72641,0878804,22881,4.5,3.68696,The Blind Side (2009)
72701,0762125,16866,2.5,2.83904,Planet 51 (2009)
72731,0380510,7980,5.0,3.18505,The Lovely Bones (2009)
72733,1057500,22954,4.0,3.57052,Invictus (2009)
72737,0780521,10198,3.0,3.48879,The Princess and the Frog (2009)
72998,0499549,19995,4.0,3.60934,Avatar (2009)
73015,1230414,22897,2.5,3.25477,It's Complicated (2009)
73017,0988045,10528,5.0,3.74083,Sherlock Holmes (2009)
73148,0194722,36293,4.0,2.91667,Bridge of Dragons (1999)
73290,1028532,28178,4.0,3.7802,Hachi: A Dog's Tale (2009)
73321,1037705,20504,4.0,3.46008,The Book of Eli (2010)
74458,1130884,11324,4.0,3.99524,Shutter Island (2010)
74530,0814255,32657,3.0,2.89606,Percy Jackson & the Olympians: The Lightning Thief (2010)
74532,1385867,23742,2.5,2.68138,Cop Out (2010)
74553,0485601,26963,4.5,3.83674,The Secret of Kells (2009)
74698,0808510,23023,2.5,2.4022,Tooth Fairy (2010)
74789,1014759,12155,3.0,3.05832,Alice in Wonderland (2010)
75985,1053424,31867,3.5,3.27066,Repo Men (2010)
76093,0892769,10191,4.0,3.90863,How to Train Your Dragon (2010)
76130,1288403,28510,3.0,2.50833,Universal Soldier: Regeneration (2009)
76175,0800320,18823,3.5,2.71079,Clash of the Titans (2010)
76251,1250777,23483,2.0,3.59479,Kick-Ass (2010)
77201,0862467,37861,3.0,3.13285,Valhalla Rising (2009)
77540,0970452,32985,3.5,3.0251,Solomon Kane (2009)
77561,1228705,10138,3.5,3.43609,Iron Man 2 (2010)
77866,0955308,20662,4.0,3.14819,Robin Hood (2010)
78105,0473075,9543,3.5,3.10895,Prince of Persia: The Sands of Time (2010)
78209,1226229,32823,2.0,3.15428,Get Him to the Greek (2010)
78218,0914863,38199,3.5,3.47998,Unthinkable (2010)
78467,1075747,20533,2.5,2.34099,Jonah Hex (2010)
78469,0429493,34544,3.0,3.18941,The A-Team (2010)
78499,0435761,10193,3.0,3.83721,Toy Story 3 (2010)
78637,0892791,10192,3.0,2.96809,Shrek Forever After (2010)
78772,1325004,24021,2.0,2.36002,The Twilight Saga: Eclipse (2010)
79008,1308667,16023,4.0,3.80389,South Park: Imaginationland (2007)
79057,1424381,34851,3.0,3.11035,Predators (2010)
79091,1323594,20352,4.5,3.66161,Despicable Me (2010)
79132,1375666,27205,5.0,4.17427,Inception (2010)
79134,1375670,38365,2.5,2.74815,Grown Ups (2010)
79139,0963966,27022,2.5,3.14179,The Sorcerer's Apprentice (2010)
79185,1013743,37834,3.5,3.24608,Knight and Day (2010)
79553,1386932,37472,4.5,3.76921,Ip Man 2 (2010)
79695,1320253,27578,3.0,2.95327,The Expendables (2010)
79702,0446029,22538,3.0,3.77482,Scott Pilgrim vs. the World (2010)
79796,1020558,23759,3.5,3.1385,Centurion (2010)
80444,0119329,148636,3.5,3.21429,The Hunchback (1997)
80451,0069239,29424,3.0,2.96774,Hungry Wives (1972)
80549,1282140,37735,3.0,3.60722,Easy A (2010)
80551,0879870,38167,3.0,2.93492,Eat Pray Love (2010)
80831,1228987,41402,4.0,3.57062,Let Me In (2010)
80969,1334260,42188,4.5,3.6452,Never Let Me Go (2010)
81229,1245526,39514,3.5,3.57994,RED (2010)
81537,1231583,41733,3.5,3.16777,Due Date (2010)
81562,1542344,44115,4.0,3.59752,127 Hours (2010)
81564,1001526,38055,3.0,3.55285,Megamind (2010)
81591,0947798,44214,2.5,3.79472,Black Swan (2010)
81782,0477080,44048,3.5,3.39012,Unstoppable (2010)
81834,0926084,12444,3.0,3.84939,Harry Potter and the Deathly Hallows: Part 1 (2010)
81845,1504320,45269,4.5,3.90953,The King's Speech (2010)
81847,0398286,38757,4.0,3.72768,Tangled (2010)
81932,0964517,45317,3.0,3.82432,The Fighter (2010)
82169,0980970,10140,3.5,3.28169,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010)
82202,1243957,37710,3.0,3.04228,The Tourist (2010)
82447,1456941,43930,2.5,3.1704,"Tomorrow, When the War Began (2010)"
82461,1104001,20526,3.0,3.28512,TRON: Legacy (2010)
83132,1568921,51739,5.0,3.78903,The Secret World of Arrietty (2010)
83134,1465522,46838,4.0,3.8331,Tucker and Dale vs. Evil (2010)
83369,1023114,49009,5.0,3.5518,The Way Back (2010)
83480,0479997,23047,3.0,2.65222,Season of the Witch (2011)
83613,0409847,49849,3.5,2.78655,Cowboys & Aliens (2011)
84772,1092026,39513,2.5,3.33448,Paul (2011)
84944,1192628,44896,3.5,3.36891,Rango (2011)
84954,1385826,38050,3.0,3.55207,The Adjustment Bureau (2011)
85025,1034389,49494,3.0,3.16034,The Eagle (2011)
85131,1217613,44943,2.0,2.75703,Battle: Los Angeles (2011)
85342,1555149,47931,4.5,3.98805,Elite Squad: The Enemy Within (2010)
86000,1560139,39356,3.5,3.76708,Boy (2010)
86142,1436045,58857,4.0,3.70324,13 Assassins (2010)
86190,0993842,50456,3.5,3.48119,Hanna (2011)
86286,0094939,23521,3.0,3.2907,Daffy Duck's Quackbusters (1988)
86298,1436562,46195,3.0,3.17322,Rio (2011)
86332,0800369,10195,3.5,3.3331,Thor (2011)
86835,0822847,38321,3.5,2.84043,Priest (2011)
86880,1298650,1865,4.0,3.22964,Pirates of the Caribbean: On Stranger Tides (2011)
86911,1411697,45243,3.0,2.99379,The Hangover Part II (2011)
86922,1528313,52077,4.0,3.40397,Nothing to Declare (2010)
87222,1302011,49444,3.5,3.49089,Kung Fu Panda 2 (2011)
87483,1396218,58224,2.0,2.82136,Mr. Popper's Penguins (2011)
87529,1240982,38319,3.0,2.67932,Your Highness (2011)
88125,1201607,12445,3.0,3.8999,Harry Potter and the Deathly Hallows: Part 2 (2011)
88129,0780504,64690,3.5,3.84982,Drive (2011)
88140,0458339,1771,4.0,3.48352,Captain America: The First Avenger (2011)
88267,1449283,51162,3.5,3.43357,Winnie the Pooh (2011)
88356,0472181,41513,2.0,2.36111,The Smurfs (2011)
88468,1213012,12819,3.0,2.46262,Alpha and Omega (2010)
88785,1488555,49520,2.5,3.10078,The Change-Up (2011)
88810,1454029,50014,5.0,3.88165,The Help (2011)
88911,1455151,39413,4.5,3.79,My Afternoons With Margueritte (2010)
89039,1549572,55420,4.0,3.50437,Another Earth (2011)
89449,1529569,51072,4.5,3.23256,Beautiful Lies (2010)
89470,1598778,39538,4.0,3.49745,Contagion (2011)
89745,0848228,24428,4.0,3.74904,The Avengers (2012)
90243,0058652,58878,4.0,3.52083,Three Outlaw Samurai (1964)
90249,0433035,39254,3.0,3.28741,Real Steel (2011)
90345,0905372,60935,3.5,3.25236,The Thing (2011)
90376,1242460,71859,1.5,3.69364,We Need to Talk About Kevin (2011)
90647,0448694,58423,4.5,3.13177,Puss in Boots (2011)
90746,0983193,17578,4.5,3.46139,The Adventures of Tintin (2011)
90866,0970179,44826,4.0,3.52073,Hugo (2011)
90888,1253864,37958,3.0,2.86244,Immortals (2011)
90890,0810913,71880,1.0,1.61465,Jack and Jill (2011)
91077,1033575,65057,3.5,3.56359,The Descendants (2011)
91104,1324999,50619,2.5,2.34607,The Twilight Saga: Breaking Dawn - Part 1 (2011)
91485,1764651,76163,3.0,2.94848,The Expendables 2 (2012)
91500,1392170,70160,3.5,3.51345,The Hunger Games (2012)
91542,1515091,58574,5.0,3.71468,Sherlock Holmes: A Game of Shadows (2011)
91653,1389137,74465,3.5,3.36961,We Bought a Zoo (2011)
91660,1093357,71469,2.5,2.52315,The Darkest Hour (2011)
91974,1496025,52520,3.5,3.27633,Underworld: Awakening (2012)
91976,1601913,75174,4.0,3.1858,The Grey (2012)
92152,1650407,62564,5.0,3.25,"Turn Me On, Dammit! (2011)"
92259,1675434,77338,5.0,4.13016,The Intouchables (2011)
92264,1598828,54054,3.0,2.85077,One for the Money (2012)
92422,1596365,65086,3.0,3.08117,The Woman in Black (2012)
93240,1839494,79707,4.0,3.44528,Children Who Chase Lost Voices (2011)
93363,0401729,49529,4.0,3.16063,John Carter (2012)
93721,1772925,80767,4.5,3.96989,Jiro Dreams of Sushi (2011)
93766,1646987,57165,3.5,2.76213,Wrath of the Titans (2012)
93831,1605630,71552,3.0,3.07371,American Reunion (2012)
93840,1259521,22970,2.0,3.64395,The Cabin in the Woods (2012)
94018,1440129,44833,3.5,2.70722,Battleship (2012)
94150,1435513,75802,5.0,3.38298,Hysteria (2011)
94478,1077368,62213,3.0,2.87201,Dark Shadows (2012)
94649,1921043,79934,4.0,3.50877,The Clown (2011)
94777,1409024,41154,3.5,3.35309,Men in Black 3 (2012)
94864,1446714,70981,4.0,3.36237,Prometheus (2012)
94985,1567609,80389,3.5,3.38913,Get the Gringo (2012)
95105,1277953,80321,3.0,3.15016,Madagascar 3: Europe's Most Wanted (2012)
95167,1217209,62177,3.5,3.5018,Brave (2012)
95207,1611224,72331,3.5,2.85793,Abraham Lincoln: Vampire Hunter (2012)
95543,1667889,57800,3.5,3.16316,Ice Age: Continental Drift (2012)
95858,0248808,13930,4.5,3.92648,For the Birds (2000)
95875,1386703,64635,3.5,3.151,Total Recall (2012)
96105,0116341,63988,3.0,2.15,Forest Warrior (1996)
96302,2025526,79224,4.0,3.6626,War of the Arrows (2011)
96304,1728196,85836,4.0,3.59756,Hara-Kiri: Death of a Samurai (2011)
96590,1366365,77948,2.0,2.48921,The Cold Light of Day (2012)
96610,1276104,59967,4.0,3.65165,Looper (2012)
96691,1855325,71679,3.5,2.93323,Resident Evil: Retribution (2012)
96737,1343727,49049,4.5,3.60565,Dredd (2012)
96811,1855199,77016,3.5,3.78864,End of Watch (2012)
96861,1397280,82675,4.0,3.14291,Taken 2 (2012)
96969,1839654,101731,3.0,3.57006,The Magic of Belle Isle (2012)
97057,1613750,70667,4.5,3.53814,Kon-Tiki (2012)
97225,0837562,76492,4.0,3.44195,Hotel Transylvania (2012)
97304,1024648,68734,4.0,3.76555,Argo (2012)
97306,1931533,86838,4.0,3.65387,Seven Psychopaths (2012)
97913,1772341,82690,3.5,3.6988,Wreck-It Ralph (2012)
97938,0454876,87827,3.5,3.674,Life of Pi (2012)
98056,1602620,86837,2.0,3.83428,Amour (2012)
98116,1781896,78049,3.0,2.07778,The Scorpion King 3: Battle for Redemption (2012)
98203,1673434,50620,2.5,2.52935,The Twilight Saga: Breaking Dawn - Part 2 (2012)
98243,1446192,81188,3.0,3.50333,Rise of the Guardians (2012)
98491,2388725,140420,4.0,4.10708,Paperman (2012)
98604,1798188,83389,4.0,3.81456,From Up on Poppy Hill (2011)
98809,0903624,49051,5.0,3.62989,The Hobbit: An Unexpected Journey (2012)
99112,0790724,75780,3.5,3.5256,Jack Reacher (2012)
99114,1853728,68718,5.0,4.02815,Django Unchained (2012)
99532,0230534,193380,3.5,3.51351,Les Misérables (2000)
99910,1549920,76640,3.0,3.0662,The Last Stand (2013)
100163,1428538,60304,3.0,2.94869,Hansel & Gretel: Witch Hunters (2013)
100302,1374992,58244,3.5,3.27294,Upside Down (2012)
100363,1174954,13648,3.0,3.12862,Resident Evil: Degeneration (2008)
100408,1753496,133121,3.5,3.04398,Resident Evil: Damnation (2012)
100498,1606378,47964,3.5,2.55937,A Good Day to Die Hard (2013)
100579,1659343,122857,3.0,2.64865,Universal Soldier: Day of Reckoning (2012)
100620,1587828,58235,4.5,3.07955,Confessions of a Brazilian Call Girl (2011)
100729,2085930,114478,4.0,2.73171,Starship Troopers: Invasion (2012)
101025,1351685,81005,3.5,2.98597,Jack the Giant Slayer (2013)
101076,1583421,72559,3.0,2.7208,G.I. Joe: Retaliation (2013)
101079,1859522,71325,4.5,3.59859,With Every Heartbeat (2011)
101142,0481499,49519,3.5,3.36616,The Croods (2013)
101180,1594917,59883,3.0,2.54348,Age of the Dragons (2011)
101182,0098512,26883,3.0,2.7973,The Trial of the Incredible Hulk (1989)
101577,1517260,72710,5.0,3.15673,The Host (2013)
101864,1483013,75612,4.5,3.61393,Oblivion (2013)
101895,0453562,109410,4.0,3.69258,42 (2013)
101962,2140203,110420,4.0,4.00209,Wolf Children (2012)
102033,1980209,134374,2.0,3.12942,Pain & Gain (2013)
102123,1245492,109414,3.5,3.27009,This Is the End (2013)
102125,1300854,68721,3.5,3.47865,Iron Man 3 (2013)
102194,1935179,103731,3.0,3.65426,Mud (2013)
102407,1343092,64682,3.5,3.49598,The Great Gatsby (2013)
102445,1408101,54138,4.0,3.7046,Star Trek Into Darkness (2013)
102517,0066603,42601,4.5,3.53333,Zatoichi Meets Yojimbo (1970)
102686,1951261,109439,3.5,2.93754,The Hangover Part III (2013)
102880,1815862,82700,3.0,2.28024,After Earth (2013)
102903,1670345,75656,4.0,3.62472,Now You See Me (2013)
103042,0770828,49521,4.0,3.09349,Man of Steel (2013)
103228,1663662,68726,4.0,3.33081,Pacific Rim (2013)
103249,0816711,72190,4.0,3.27493,World War Z (2013)
103253,1535108,68724,4.0,3.27214,Elysium (2013)
103306,2051879,174772,4.0,3.40236,Europa Report (2013)
103335,1690953,93456,4.0,3.51621,Despicable Me 2 (2013)
103339,2334879,117251,2.0,3.22556,White House Down (2013)
103341,1213663,107985,1.5,3.54334,The World's End (2013)
103366,1893256,136418,3.5,3.12397,Hummingbird (2013)
103372,2404463,136795,3.0,3.32393,The Heat (2013)
103384,1210819,57201,4.0,2.92763,The Lone Ranger (2013)
103727,1160996,178809,4.0,2.77973,The Colony (2013)
103772,1430132,76170,3.5,3.22126,The Wolverine (2013)
103810,1821694,146216,4.0,3.45416,RED 2 (2013)
104211,1723121,138832,2.5,3.49251,We're the Millers (2013)
104218,2191701,109418,2.0,2.48906,Grown Ups 2 (2013)
104243,1411250,87421,4.5,3.42478,Riddick (2013)
104247,0123334,54266,4.5,3.53125,"Fight, Zatoichi, Fight (1964)"
104283,2013293,149870,4.5,3.93561,The Wind Rises (2013)
104374,2194499,122906,3.0,3.97938,About Time (2013)
104841,1454468,49047,5.0,3.6069,Gravity (2013)
105355,2278871,152584,4.5,3.76503,Blue Is the Warmest Color (2013)
105653,1211956,107846,4.0,3.35993,Escape Plan (2013)
105844,2024544,76203,5.0,3.88923,12 Years a Slave (2013)
106002,1731141,80274,4.0,3.36964,Ender's Game (2013)
106072,1981115,76338,3.5,3.21436,Thor: The Dark World (2013)
106195,1894476,162215,3.0,3.2967,How I Live Now (2013)
106438,2431286,205220,3.0,3.74679,Philomena (2013)
106471,1485763,41498,3.5,3.53448,One Piece: Strong World (2009)
106473,2375379,176983,3.5,3.23016,One Piece Film: Z (2012)
106487,1951264,101299,3.5,3.50116,The Hunger Games: Catching Fire (2013)
106489,1170358,57158,5.0,3.59707,The Hobbit: The Desolation of Smaug (2013)
106491,1335975,64686,3.5,3.04006,47 Ronin (2013)
106696,2294629,109445,3.5,3.45763,Frozen (2013)
106782,0993846,106646,4.5,3.93778,The Wolf of Wall Street (2013)
106785,2312718,204082,3.0,3.27614,Homefront (2013)
106850,0056714,16692,4.5,3.62329,The Tale of Zatoichi (1962)
106852,0200309,16693,4.0,3.44118,The Tale of Zatoichi Continues (1962)
106920,1798709,152601,4.0,3.90546,Her (2013)
106922,0057503,18510,4.0,3.52273,New Tale of Zatoichi (1963)
106924,0057715,18511,4.5,3.51351,Zatoichi the Fugitive (1963)
106998,0164982,54283,4.5,3.64706,Zatoichi Goes to the Fire Festival (1970)
107081,0057714,18624,5.0,3.71429,Zatoichi on the Road (1963)
107159,0130377,40897,4.0,3.30263,Zatoichi and the Chest of Gold (1964)
107161,0191664,54265,4.5,3.42593,Zatoichi's Flashing Sword (1964)
107188,0164984,54272,4.5,3.38462,Adventures of Zatoichi (1964)
107262,0202154,54274,4.0,3.40625,Zatoichi and the Doomed Man (1965)
107264,0123335,54273,4.0,3.52083,Zatoichi's Revenge (1965)
107342,0059942,54275,4.5,3.67647,Zatoichi and the Chess Expert (1965)
107344,0143012,21410,4.0,3.23333,Zatoichi's Vengeance (1966)
107346,0199905,54276,4.5,3.63889,Zatoichi's Pilgrimage (1966)
107406,1706620,110415,4.5,3.54428,Snowpiercer (2013)
107627,2101473,169881,3.0,3.6988,The Physician (2013)
107662,0186725,54277,4.0,3.73529,Zatoichi's Cane Sword (1967)
107978,2331143,177945,5.0,3.93603,"Like Father, Like Son (2013)"
108156,1408253,168530,3.5,3.19264,Ride Along (2014)
108190,1840309,157350,4.0,3.2287,Divergent (2014)
108216,2842128,182972,4.0,3.5614,Cargo (2013)
108548,0898266,0,4.0,3.70596,"Big Bang Theory, The (2007-) (2007)"
108891,0062518,54278,4.5,3.38235,Zatoichi the Outlaw (1967)
108893,0063834,54279,4.0,3.7,Zatoichi Challenged (1967)
108928,2177771,152760,3.0,3.03893,The Monuments Men (2014)
109282,1559038,103732,4.0,3.08571,GLOW: The Story of The Gorgeous Ladies of Wrestling (2012)
109315,1236397,30127,3.5,2.95161,The Invisible Woman (2009)
109374,2278388,120467,5.0,4.03371,The Grand Budapest Hotel (2014)
109487,0816692,157336,5.0,4.13645,Interstellar (2014)
109673,1253863,53182,3.0,2.96331,300: Rise of an Empire (2014)
109848,1441395,97370,3.0,3.39402,Under the Skin (2014)
109941,2268617,83201,3.5,2.78659,Puss in Boots: The Three Diablos (2012)
109943,1564916,62156,3.5,2.73077,De Pernas pro Ar (2010)
109947,2464018,203217,5.0,3.41071,My Mom is a Character (2013)
110039,2668134,192577,3.0,3.16443,Space Pirate Captain Harlock (2013)
110102,1843866,100402,4.0,3.69629,Captain America: The Winter Soldier (2014)
110295,1043726,188207,3.0,2.33857,The Legend of Hercules (2014)
110655,2357291,172385,3.5,3.08191,Rio 2 (2014)
110730,2209764,157353,2.5,3.22342,Transcendence (2014)
111351,0164983,54281,4.0,3.43333,Samaritan Zatoichi (1968)
111360,2872732,240832,4.5,3.11436,Lucy (2014)
111364,0831387,124905,3.0,2.96015,Godzilla (2014)
111409,0063835,54280,4.5,3.725,Zatoichi and the Fugitives (1968)
111411,0202153,54284,4.0,3.23333,Zatoichi at Large (1972)
111499,0201922,54306,3.5,2.78571,Zatoichi in Desperation (1972)
111515,0072439,54307,4.5,3.5,Zatoichi's Conspiracy (1973)
111659,1587310,102651,3.5,3.3468,Maleficent (2014)
111743,2557490,188161,3.5,3.01147,A Million Ways to Die in the West (2014)
111759,1631867,137113,4.0,3.9592,Edge of Tomorrow (2014)
111778,2167266,203819,4.0,3.69767,Tracks (2013)
111861,2210463,185471,3.0,2.61364,Battle of the Damned (2013)
112138,2294449,187017,3.0,3.51632,22 Jump Street (2014)
112171,0455944,156022,4.0,3.68233,The Equalizer (2014)
112175,1646971,82702,2.5,3.72724,How to Train Your Dragon 2 (2014)
112623,2103281,119450,3.0,3.55573,Dawn of the Planet of the Apes (2014)
112727,2377322,184346,3.0,2.9658,Deliver Us from Evil (2014)
112852,2015381,118340,4.5,3.92464,Guardians of the Galaxy (2014)
112897,2333784,138103,3.0,2.90143,The Expendables 3 (2014)
112911,1267297,184315,3.5,2.78836,Hercules (2014)
113252,3504048,253306,4.0,3.50668,Housebound (2014)
114028,3169706,234200,5.0,3.90077,Pride (2014)
114180,1790864,198663,4.0,3.33078,The Maze Runner (2014)
114554,2576852,149871,4.0,3.92272,The Tale of The Princess Kaguya (2013)
114795,0829150,49017,3.0,3.0819,Dracula Untold (2014)
114847,1971325,262543,4.5,3.32083,Automata (2014)
114935,2397535,206487,4.0,3.79306,Predestination (2014)
115122,3416742,246741,4.0,4.01424,What We Do in the Shadows (2014)
115149,2911666,245891,4.5,3.84999,John Wick (2014)
115210,2713180,228150,4.0,3.74659,Fury (2014)
115216,2720680,266285,4.0,3.27174,The Salvation (2014)
115713,0470752,264660,3.5,3.98827,Ex Machina (2015)
116307,1198156,290542,5.0,3.58784,You're Not You (2014)
116529,1966566,203793,3.5,2.52381,Stalingrad (2013)
116797,2084970,205596,5.0,4.00878,The Imitation Game (2014)
